CustomerID,Age,Gender,Income,Location,DeviceType,PreferredCategory,PastClicks,PastPurchases,CustomerLifetimeValue,OpenRate,ClickThroughRate,PreviousResponse,Channel,CampaignType,CampaignText,DayOfWeek,TimeOfDay,Response
9219,54,Female,65635,Suburban,Desktop,Groceries,5,5,4946.36,0.8,0.66,1,Email,Flash Sale,Winter clearance sale starts today,Sun,Night,1
9220,44,Male,64854,Rural,Mobile,Fashion,8,2,4835.13,0.65,0.78,2,SMS,Flash Sale,Reward points doubled for this week only,Sun,Morning,1
9221,45,Male,96226,Rural,Mobile,Health & Beauty,18,2,3155.2,0.73,0.0,1,Email,Loyalty Reward,Summer collection now available,Thu,Evening,1
9222,57,Female,49104,Suburban,Desktop,Travel,4,6,2567.01,0.44,0.57,3,SMS,New Product Launch,Upgrade your lifestyle with our new product,Sat,Night,0
9223,51,Male,102293,Rural,Tablet,Health & Beauty,16,5,3827.15,0.59,0.65,3,Web Ads,Flash Sale,Upgrade your lifestyle with our new product,Wed,Evening,1
9224,49,Male,34770,Rural,Tablet,Travel,19,4,1380.73,0.25,0.98,2,SMS,Flash Sale,Trending now: Shop the latest collection,Thu,Afternoon,0
9225,32,Male,148186,Urban,Desktop,Groceries,11,5,1826.64,0.36,0.66,3,Web Ads,New Product Launch,Mega sale: Save big this weekend,Thu,Afternoon,1
9226,61,Female,148750,Suburban,Tablet,Travel,5,5,3858.92,0.63,0.3,0,Social,Loyalty Reward,Reward points doubled for this week only,Sun,Afternoon,1
9227,34,Female,132633,Urban,Tablet,Fashion,12,3,4754.86,0.04,0.67,0,Social,Loyalty Reward,Trending now: Shop the latest collection,Thu,Afternoon,1
9228,50,Female,142245,Urban,Desktop,Electronics,7,4,4487.25,0.58,0.28,3,Push,Flash Sale,"Buy one, get one free on select items",Mon,Morning,1
9229,64,Male,95993,Suburban,Tablet,Travel,2,6,457.0,0.55,0.14,4,Push,Flash Sale,Exclusive deal: Free shipping now,Sun,Morning,1
9230,63,Male,144011,Urban,Mobile,Fashion,10,0,1236.39,0.19,0.74,3,Social,New Product Launch,Winter clearance sale starts today,Sat,Evening,1
9231,33,Male,128338,Urban,Desktop,Groceries,19,9,1439.16,0.93,0.48,2,Push,New Product Launch,Don’t miss out on this deal,Mon,Afternoon,1
9232,46,Male,37957,Rural,Mobile,Groceries,0,5,1977.63,0.08,0.95,3,Social,Loyalty Reward,Hurry! Flash sale ends tonight,Sun,Morning,0
9233,26,Female,75178,Urban,Desktop,Electronics,13,4,446.56,0.05,0.06,3,Email,Discount,Mega sale: Save big this weekend,Wed,Morning,1
9234,50,Male,115155,Suburban,Mobile,Health & Beauty,12,5,1231.33,0.86,0.48,2,Web Ads,Loyalty Reward,Upgrade your lifestyle with our new product,Sun,Morning,1
9235,46,Male,40828,Rural,Tablet,Health & Beauty,14,0,3609.1,0.84,0.25,0,Social,Discount,Your loyalty reward: 15% extra off,Mon,Morning,0
9236,30,Male,37171,Rural,Mobile,Travel,7,3,1297.81,0.4,0.5,4,Push,New Product Launch,Mega sale: Save big this weekend,Thu,Evening,0
9237,38,Female,119849,Rural,Mobile,Groceries,14,7,4718.45,0.98,0.04,1,Push,Flash Sale,Your loyalty reward: 15% extra off,Mon,Morning,1
9238,38,Male,81465,Suburban,Mobile,Fashion,12,3,2172.87,0.98,0.04,4,Push,New Product Launch,Summer collection now available,Wed,Afternoon,1
9239,22,Female,131663,Suburban,Mobile,Electronics,0,9,588.46,0.12,0.54,1,Email,Flash Sale,Don’t miss out on this deal,Mon,Evening,1
9240,27,Female,33146,Suburban,Mobile,Health & Beauty,10,7,4229.09,0.48,0.35,3,Email,Flash Sale,New arrivals in your favorite style,Tue,Morning,1
9241,23,Male,143249,Urban,Desktop,Travel,19,7,4585.95,0.05,0.02,0,Email,New Product Launch,Trending now: Shop the latest collection,Wed,Night,1
9242,30,Male,148611,Urban,Mobile,Travel,14,1,4647.75,0.36,0.61,3,Social,Flash Sale,Exclusive deal: Free shipping now,Thu,Morning,1
9243,18,Male,66266,Rural,Mobile,Groceries,3,5,2520.25,0.07,0.44,1,Web Ads,Flash Sale,Your loyalty reward: 15% extra off,Tue,Afternoon,1
9244,37,Male,148523,Rural,Desktop,Fashion,5,6,4610.5,0.16,0.98,0,Email,Flash Sale,New arrivals in your favorite style,Thu,Evening,1
9245,64,Female,65939,Suburban,Desktop,Fashion,11,6,3575.03,0.89,0.83,1,Push,Discount,Hurry! Flash sale ends tonight,Fri,Night,1
9246,63,Female,34202,Suburban,Tablet,Health & Beauty,0,0,1058.52,0.84,0.73,3,Push,Discount,Your loyalty reward: 15% extra off,Sat,Night,0
9247,25,Female,57142,Urban,Mobile,Travel,9,3,2712.64,0.86,0.48,1,Email,Loyalty Reward,Trending now: Shop the latest collection,Sun,Morning,1
9248,27,Female,83828,Urban,Mobile,Groceries,17,6,2220.93,0.03,0.48,0,Web Ads,Discount,Limited time offer: 20% off today!,Wed,Night,1
9249,26,Female,107367,Suburban,Tablet,Fashion,0,5,2310.16,0.57,0.94,4,Web Ads,New Product Launch,Exclusive early access for premium customers,Mon,Night,1
9250,58,Female,79046,Suburban,Mobile,Travel,6,2,2125.31,0.77,0.73,3,Web Ads,New Product Launch,New arrivals in your favorite style,Fri,Evening,1
9251,20,Female,29849,Urban,Tablet,Fashion,1,9,958.84,0.69,0.09,1,Push,Flash Sale,"Buy one, get one free on select items",Thu,Evening,1
9252,28,Female,79272,Rural,Desktop,Electronics,7,9,2011.16,0.5,0.44,1,Social,Flash Sale,"Buy one, get one free on select items",Sun,Afternoon,1
9253,29,Female,40439,Rural,Mobile,Fashion,0,0,2608.81,0.12,0.42,4,SMS,Discount,Mega sale: Save big this weekend,Fri,Evening,0
9254,27,Female,102526,Urban,Mobile,Fashion,18,4,1499.8,0.77,0.11,0,Email,New Product Launch,Exclusive deal: Free shipping now,Sun,Morning,1
9255,42,Male,98872,Urban,Desktop,Travel,5,7,966.57,0.89,0.85,2,Email,Loyalty Reward,Limited time offer: 20% off today!,Thu,Afternoon,1
9256,42,Male,55344,Rural,Mobile,Fashion,10,2,1071.35,0.27,0.28,2,SMS,Loyalty Reward,Winter clearance sale starts today,Fri,Afternoon,0
9257,28,Male,108489,Urban,Desktop,Fashion,18,4,1045.55,0.54,0.37,2,SMS,Flash Sale,Summer collection now available,Tue,Morning,1
9258,53,Female,73276,Rural,Desktop,Electronics,9,8,2289.08,0.49,0.98,3,Push,Loyalty Reward,Trending now: Shop the latest collection,Tue,Evening,1
9259,56,Male,25051,Rural,Tablet,Fashion,15,7,1124.49,0.73,0.68,2,Push,Discount,Winter clearance sale starts today,Wed,Afternoon,0
9260,43,Female,69474,Urban,Desktop,Fashion,15,8,3614.9,0.93,0.81,2,Email,Discount,Your loyalty reward: 15% extra off,Wed,Night,1
9261,31,Female,95604,Suburban,Tablet,Travel,9,4,1744.58,0.45,0.11,4,Social,New Product Launch,Trending now: Shop the latest collection,Tue,Evening,1
9262,56,Male,149336,Suburban,Desktop,Groceries,17,2,4702.98,0.46,0.54,2,Email,New Product Launch,Don’t miss out on this deal,Fri,Night,1
9263,57,Female,36967,Suburban,Tablet,Electronics,17,8,407.37,0.23,0.72,1,Email,Flash Sale,Reward points doubled for this week only,Sat,Night,1
9264,18,Male,41773,Suburban,Tablet,Fashion,2,3,1618.77,0.18,0.81,4,Email,Loyalty Reward,Limited time offer: 20% off today!,Wed,Night,0
9265,21,Female,129305,Suburban,Tablet,Groceries,11,0,3717.92,0.04,0.88,1,Push,New Product Launch,Upgrade your lifestyle with our new product,Wed,Morning,1
9266,47,Female,116550,Suburban,Tablet,Travel,9,1,3455.44,0.82,0.09,3,Email,New Product Launch,Exclusive deal: Free shipping now,Tue,Afternoon,1
9267,29,Male,94383,Suburban,Mobile,Electronics,15,7,2161.1,0.4,0.74,4,Social,Loyalty Reward,Your loyalty reward: 15% extra off,Sun,Morning,1
9268,52,Male,90417,Urban,Desktop,Travel,8,1,4363.97,0.07,0.1,1,Social,Flash Sale,Hurry! Flash sale ends tonight,Fri,Morning,1
9269,30,Male,61182,Urban,Desktop,Groceries,17,5,449.72,0.55,0.4,1,Social,Loyalty Reward,Mega sale: Save big this weekend,Wed,Afternoon,1
9270,48,Male,136810,Suburban,Desktop,Electronics,12,4,2594.58,0.34,0.45,0,Email,Loyalty Reward,Upgrade your lifestyle with our new product,Tue,Night,1
9271,55,Male,83589,Urban,Desktop,Fashion,13,8,1082.03,0.97,0.29,0,SMS,New Product Launch,Trending now: Shop the latest collection,Fri,Afternoon,1
9272,60,Male,93235,Rural,Tablet,Groceries,18,7,1932.32,0.45,0.86,0,Email,Discount,Special discount just for you,Mon,Night,1
9273,40,Female,44180,Suburban,Mobile,Travel,13,0,3525.4,0.1,0.59,0,SMS,New Product Launch,Exclusive early access for premium customers,Mon,Night,0
9274,21,Female,134349,Rural,Desktop,Electronics,1,2,584.96,0.64,0.14,2,Email,Flash Sale,Exclusive early access for premium customers,Mon,Morning,1
9275,33,Female,84372,Urban,Desktop,Groceries,10,4,314.48,0.79,0.37,3,Social,Flash Sale,Your loyalty reward: 15% extra off,Thu,Afternoon,1
9276,24,Female,71372,Suburban,Desktop,Groceries,7,7,2162.07,0.58,0.08,2,SMS,Loyalty Reward,Winter clearance sale starts today,Sat,Night,1
9277,39,Male,123427,Rural,Tablet,Travel,2,6,1429.97,0.77,0.49,3,Social,Discount,"Buy one, get one free on select items",Sun,Morning,1
9278,46,Female,134515,Urban,Desktop,Travel,14,1,3630.55,0.3,0.35,4,Email,Loyalty Reward,Mega sale: Save big this weekend,Tue,Afternoon,1
9279,28,Female,89086,Suburban,Desktop,Fashion,12,6,421.2,0.53,0.32,3,Push,Discount,Limited time offer: 20% off today!,Sun,Afternoon,1
9280,50,Male,42163,Suburban,Mobile,Fashion,7,4,4835.88,0.83,0.84,2,SMS,Loyalty Reward,"Buy one, get one free on select items",Tue,Morning,1
9281,46,Female,128938,Rural,Tablet,Groceries,12,5,3141.69,0.08,0.85,4,Email,Loyalty Reward,Don’t miss out on this deal,Fri,Evening,1
9282,56,Male,83089,Rural,Mobile,Travel,15,7,2556.2,0.26,0.68,4,Social,Loyalty Reward,Hurry! Flash sale ends tonight,Sat,Afternoon,1
9283,29,Male,139616,Rural,Desktop,Groceries,0,4,2121.49,0.63,0.92,4,Web Ads,Discount,Don’t miss out on this deal,Thu,Evening,1
9284,24,Male,115211,Urban,Tablet,Health & Beauty,1,8,3770.13,0.51,0.65,0,Push,Discount,Summer collection now available,Mon,Night,1
9285,56,Female,130481,Rural,Desktop,Travel,12,0,1845.99,0.77,0.62,2,Web Ads,Discount,Special discount just for you,Wed,Afternoon,1
9286,59,Male,52934,Rural,Desktop,Health & Beauty,13,4,3907.04,0.18,0.09,0,Web Ads,New Product Launch,Your loyalty reward: 15% extra off,Thu,Evening,1
9287,43,Female,75595,Rural,Tablet,Health & Beauty,1,0,3582.39,0.85,0.01,1,Push,New Product Launch,Exclusive early access for premium customers,Tue,Night,0
9288,57,Female,46592,Suburban,Mobile,Travel,15,0,2801.61,0.62,0.21,4,Social,Loyalty Reward,Special discount just for you,Mon,Evening,1
9289,26,Female,126613,Rural,Tablet,Fashion,13,0,4454.5,0.2,0.79,4,Web Ads,Loyalty Reward,Trending now: Shop the latest collection,Fri,Morning,1
9290,58,Male,43039,Rural,Tablet,Groceries,6,4,1795.33,0.06,0.93,4,Web Ads,Flash Sale,Upgrade your lifestyle with our new product,Wed,Night,0
9291,51,Male,84099,Urban,Mobile,Electronics,13,8,383.47,0.98,0.23,2,Email,Loyalty Reward,Limited time offer: 20% off today!,Fri,Afternoon,1
9292,62,Male,128305,Urban,Tablet,Electronics,17,1,1943.39,0.44,0.17,4,Push,New Product Launch,New arrivals in your favorite style,Sat,Evening,0
9293,30,Female,109262,Rural,Mobile,Travel,16,5,4389.14,0.27,0.84,2,SMS,New Product Launch,Summer collection now available,Mon,Evening,1
9294,53,Female,120510,Urban,Mobile,Fashion,4,4,478.85,0.18,0.38,1,Web Ads,Flash Sale,Exclusive deal: Free shipping now,Thu,Evening,1
9295,42,Male,148383,Urban,Tablet,Fashion,10,6,3839.45,0.24,0.98,1,Email,New Product Launch,Trending now: Shop the latest collection,Mon,Morning,1
9296,41,Female,54018,Urban,Tablet,Fashion,17,6,4143.77,0.49,0.96,1,Push,New Product Launch,Limited time offer: 20% off today!,Sun,Evening,1
9297,61,Male,73158,Suburban,Mobile,Electronics,15,2,2196.97,0.85,0.33,0,SMS,Discount,Exclusive deal: Free shipping now,Tue,Afternoon,1
9298,34,Male,145989,Rural,Mobile,Health & Beauty,9,5,1053.14,0.21,0.56,4,SMS,Discount,Your loyalty reward: 15% extra off,Sat,Morning,1
9299,19,Female,24558,Rural,Mobile,Electronics,5,2,1842.03,0.37,0.68,1,Web Ads,Flash Sale,Don’t miss out on this deal,Thu,Morning,0
9300,30,Female,52174,Rural,Mobile,Fashion,13,1,2052.51,0.8,0.64,3,Social,Loyalty Reward,Reward points doubled for this week only,Tue,Morning,1
9301,48,Male,115941,Urban,Mobile,Electronics,1,4,4668.07,0.66,0.98,2,Push,New Product Launch,Your loyalty reward: 15% extra off,Sun,Afternoon,1
9302,46,Female,62631,Urban,Tablet,Electronics,8,3,1494.65,0.03,0.36,3,Email,New Product Launch,Limited time offer: 20% off today!,Wed,Morning,1
9303,45,Male,87687,Urban,Desktop,Groceries,12,3,4865.8,0.25,0.73,1,Push,Loyalty Reward,Trending now: Shop the latest collection,Thu,Afternoon,1
9304,44,Male,123381,Suburban,Tablet,Travel,19,3,633.22,0.13,0.58,0,Email,Loyalty Reward,Upgrade your lifestyle with our new product,Sat,Evening,1
9305,32,Female,35552,Urban,Desktop,Health & Beauty,11,7,4872.74,0.04,0.52,0,Web Ads,Discount,Mega sale: Save big this weekend,Wed,Morning,1
9306,48,Male,55065,Suburban,Mobile,Groceries,1,0,1194.26,0.95,0.15,3,Push,Discount,Hurry! Flash sale ends tonight,Fri,Night,0
9307,57,Female,127532,Rural,Tablet,Travel,2,2,922.02,0.62,0.75,1,Web Ads,Flash Sale,Mega sale: Save big this weekend,Thu,Morning,0
9308,32,Male,22614,Urban,Desktop,Fashion,12,8,688.49,0.54,0.4,4,Social,Loyalty Reward,Don’t miss out on this deal,Mon,Night,0
9309,50,Female,54647,Suburban,Mobile,Groceries,0,2,1649.67,0.86,0.13,2,Email,Flash Sale,Reward points doubled for this week only,Thu,Afternoon,0
9310,37,Female,77940,Suburban,Tablet,Travel,19,0,3121.15,0.59,0.01,2,Social,Loyalty Reward,Don’t miss out on this deal,Fri,Night,1
9311,59,Male,20620,Urban,Desktop,Groceries,3,4,3365.02,0.58,0.15,0,Email,Discount,Limited time offer: 20% off today!,Wed,Evening,1
9312,29,Female,43082,Suburban,Tablet,Electronics,17,3,1912.78,0.2,0.69,3,Social,Flash Sale,Exclusive early access for premium customers,Sat,Night,1
9313,54,Female,41891,Urban,Desktop,Electronics,12,9,1230.71,0.62,0.75,1,Push,Loyalty Reward,New arrivals in your favorite style,Tue,Afternoon,0
9314,26,Male,126566,Suburban,Tablet,Groceries,5,7,4975.64,0.67,0.05,1,Email,Loyalty Reward,Exclusive early access for premium customers,Sun,Morning,1
9315,40,Female,82395,Rural,Tablet,Groceries,5,8,1425.88,0.88,0.15,4,Web Ads,Flash Sale,Exclusive deal: Free shipping now,Sat,Morning,1
9316,25,Male,70955,Rural,Desktop,Health & Beauty,14,9,1953.62,0.43,1.0,4,Email,Flash Sale,Trending now: Shop the latest collection,Sat,Evening,1
9317,49,Female,52314,Rural,Tablet,Fashion,17,4,2456.8,0.2,0.41,1,SMS,Discount,Your loyalty reward: 15% extra off,Mon,Morning,1
9318,31,Male,43500,Urban,Tablet,Electronics,16,0,3723.98,0.57,0.9,1,Email,Discount,Special discount just for you,Sat,Morning,1
9319,44,Male,73685,Rural,Mobile,Groceries,13,3,845.26,0.97,0.41,2,Email,Flash Sale,Special discount just for you,Sat,Morning,1
9320,42,Male,143947,Rural,Desktop,Travel,3,2,1404.06,0.08,0.53,3,SMS,Discount,Special discount just for you,Wed,Night,0
9321,30,Male,84783,Rural,Tablet,Fashion,0,5,4984.84,0.0,0.88,2,Social,Loyalty Reward,Limited time offer: 20% off today!,Sat,Evening,1
9322,38,Female,120229,Urban,Desktop,Travel,7,1,4143.28,0.04,0.99,4,Social,Discount,Limited time offer: 20% off today!,Mon,Night,1
9323,62,Male,70189,Suburban,Tablet,Fashion,10,4,2274.98,0.83,0.07,0,Email,Discount,Trending now: Shop the latest collection,Mon,Night,1
9324,48,Female,113554,Urban,Desktop,Travel,12,7,632.58,0.0,0.63,1,Social,Discount,Trending now: Shop the latest collection,Sat,Evening,1
9325,54,Male,39567,Urban,Desktop,Electronics,16,4,4346.87,0.22,0.47,1,SMS,Loyalty Reward,Exclusive early access for premium customers,Mon,Night,1
9326,60,Female,45978,Rural,Mobile,Groceries,13,4,3936.72,0.98,0.54,3,Web Ads,Discount,Exclusive deal: Free shipping now,Wed,Night,1
9327,22,Male,96089,Suburban,Mobile,Groceries,16,7,2945.37,0.75,0.2,4,Social,Flash Sale,Exclusive early access for premium customers,Sat,Morning,1
9328,30,Female,29630,Rural,Desktop,Health & Beauty,19,4,2081.84,0.22,0.89,1,Email,Loyalty Reward,New arrivals in your favorite style,Wed,Morning,1
9329,45,Female,32003,Rural,Tablet,Groceries,0,3,4684.51,0.22,0.29,2,Web Ads,Discount,Exclusive deal: Free shipping now,Sat,Evening,1
9330,60,Male,61444,Urban,Desktop,Electronics,7,9,1548.74,0.46,0.14,3,Web Ads,Loyalty Reward,Trending now: Shop the latest collection,Mon,Night,1
9331,42,Male,106184,Urban,Tablet,Fashion,18,8,1672.48,0.08,0.71,1,Web Ads,Flash Sale,Reward points doubled for this week only,Wed,Night,1
9332,52,Male,51607,Urban,Desktop,Fashion,10,1,4390.12,0.65,0.98,0,Email,New Product Launch,Your loyalty reward: 15% extra off,Sun,Morning,1
9333,64,Female,123202,Rural,Mobile,Groceries,9,0,3169.08,0.5,0.24,4,Web Ads,New Product Launch,Your loyalty reward: 15% extra off,Fri,Morning,1
9334,56,Female,44821,Suburban,Mobile,Travel,0,3,4759.41,0.42,0.47,3,SMS,Loyalty Reward,Winter clearance sale starts today,Thu,Night,0
9335,24,Female,34601,Suburban,Tablet,Groceries,4,9,3260.55,0.49,0.06,2,Web Ads,Flash Sale,"Buy one, get one free on select items",Mon,Night,1
9336,55,Female,65904,Rural,Desktop,Fashion,15,2,261.66,0.27,0.33,4,SMS,Flash Sale,Upgrade your lifestyle with our new product,Thu,Morning,0
9337,49,Male,132882,Suburban,Tablet,Health & Beauty,19,8,966.3,0.21,0.81,1,Email,New Product Launch,Exclusive early access for premium customers,Sun,Afternoon,1
9338,20,Male,91657,Rural,Mobile,Fashion,19,2,1480.86,0.07,0.88,0,Email,Loyalty Reward,Don’t miss out on this deal,Mon,Afternoon,0
9339,62,Male,58557,Suburban,Desktop,Travel,4,2,4349.58,0.63,0.23,2,Email,Discount,Don’t miss out on this deal,Sun,Night,0
9340,56,Male,72523,Rural,Mobile,Travel,15,9,4171.19,0.49,0.55,4,Web Ads,New Product Launch,"Buy one, get one free on select items",Fri,Afternoon,1
9341,54,Female,101846,Suburban,Mobile,Health & Beauty,2,6,3972.6,0.71,0.78,1,Social,Flash Sale,Your loyalty reward: 15% extra off,Sat,Evening,1
9342,39,Female,70502,Urban,Desktop,Travel,1,1,2812.33,0.89,0.02,3,Social,Flash Sale,Special discount just for you,Sun,Afternoon,1
9343,25,Male,143409,Urban,Tablet,Groceries,16,7,780.9,0.99,0.21,1,Web Ads,New Product Launch,Don’t miss out on this deal,Tue,Night,1
9344,34,Female,42098,Urban,Desktop,Groceries,0,5,742.88,0.23,0.04,3,Push,New Product Launch,Hurry! Flash sale ends tonight,Wed,Afternoon,0
9345,44,Male,65902,Urban,Mobile,Fashion,15,8,717.85,0.17,0.13,3,Push,Loyalty Reward,Special discount just for you,Tue,Night,1
9346,50,Female,138502,Rural,Mobile,Electronics,1,7,4287.6,0.91,0.18,1,SMS,Discount,Summer collection now available,Fri,Night,1
9347,63,Female,109067,Suburban,Mobile,Groceries,19,3,793.63,0.4,0.03,0,Social,Loyalty Reward,Trending now: Shop the latest collection,Sun,Evening,1
9348,34,Female,59253,Rural,Mobile,Groceries,6,7,4061.78,0.8,0.44,3,Web Ads,Flash Sale,Winter clearance sale starts today,Mon,Morning,1
9349,59,Female,95516,Urban,Tablet,Health & Beauty,10,3,4239.27,0.14,0.41,3,Email,Flash Sale,Exclusive deal: Free shipping now,Tue,Afternoon,1
9350,29,Female,144582,Suburban,Desktop,Groceries,5,4,614.67,0.29,0.29,1,Social,Loyalty Reward,Summer collection now available,Sun,Evening,0
9351,63,Female,121929,Rural,Desktop,Fashion,1,9,4519.82,0.01,0.32,3,Web Ads,Flash Sale,Trending now: Shop the latest collection,Wed,Night,1
9352,44,Male,64280,Urban,Tablet,Health & Beauty,13,6,4497.94,0.99,0.54,2,Push,Flash Sale,Reward points doubled for this week only,Sat,Afternoon,1
9353,25,Female,28951,Suburban,Tablet,Groceries,3,5,3227.24,0.01,0.8,4,Push,Loyalty Reward,Don’t miss out on this deal,Sun,Afternoon,0
9354,40,Male,28117,Suburban,Mobile,Fashion,18,4,2613.75,0.17,0.98,1,Push,New Product Launch,Upgrade your lifestyle with our new product,Thu,Afternoon,1
9355,59,Male,45979,Urban,Desktop,Health & Beauty,1,1,3271.8,0.56,0.82,2,SMS,Loyalty Reward,Exclusive deal: Free shipping now,Thu,Morning,0
9356,46,Male,94525,Urban,Desktop,Electronics,1,4,2083.6,0.85,0.39,3,Web Ads,Loyalty Reward,Limited time offer: 20% off today!,Sun,Afternoon,1
9357,37,Male,36915,Suburban,Desktop,Fashion,12,9,2984.44,0.79,0.88,3,Web Ads,Discount,Upgrade your lifestyle with our new product,Thu,Afternoon,1
9358,33,Male,79261,Urban,Tablet,Groceries,12,6,4850.67,0.25,0.82,3,Email,Discount,Don’t miss out on this deal,Sat,Morning,1
9359,34,Male,115071,Rural,Mobile,Health & Beauty,2,5,655.12,0.88,0.91,4,Web Ads,Loyalty Reward,"Buy one, get one free on select items",Wed,Afternoon,1
9360,33,Female,117660,Urban,Mobile,Electronics,5,5,1245.58,0.07,0.07,0,Email,Flash Sale,Exclusive early access for premium customers,Sun,Night,1
9361,36,Female,138825,Urban,Desktop,Fashion,16,4,2668.04,0.33,0.35,1,Push,New Product Launch,Special discount just for you,Thu,Afternoon,1
9362,25,Female,129912,Urban,Mobile,Electronics,0,8,1367.18,0.26,0.05,2,Social,New Product Launch,Your loyalty reward: 15% extra off,Thu,Evening,0
9363,55,Male,118902,Suburban,Tablet,Fashion,6,0,4964.57,0.66,0.32,0,Push,Loyalty Reward,Limited time offer: 20% off today!,Fri,Afternoon,1
9364,55,Male,92964,Suburban,Tablet,Groceries,6,3,3629.32,0.04,0.28,1,Web Ads,Loyalty Reward,Upgrade your lifestyle with our new product,Sun,Evening,1
9365,46,Male,110417,Urban,Desktop,Fashion,12,6,2226.48,0.85,0.91,3,Email,New Product Launch,Reward points doubled for this week only,Sat,Afternoon,1
9366,58,Female,90440,Suburban,Mobile,Groceries,8,0,4523.43,0.96,0.94,3,Push,Discount,"Buy one, get one free on select items",Tue,Evening,1
